date,train_id,delay_cause,delay_minutes,lead_equipment,ptc_system,engine_type,day_of_week
2022-04-15,6641,NJT PTC MECHANICAL,16,9.0,,,MF
2022-04-15,657,NJT PTC MECHANICAL,12,3.0,,,MF
2022-04-15,6606,NJT PTC MECHANICAL,7,4664.0,Siemens,,MF
2022-04-15,432,NJT PTC MECHANICAL,10,4.0,,,MF
2022-04-15,6341,NJT PTC MECHANICAL,0,8.0,,,MF
2022-04-15,3222,NJT PTC MECHANICAL,0,4627.0,Alstom,,MF
2022-04-15,3252,NJT PTC MECHANICAL,0,8.0,,,MF
2022-04-15,3852,NJT PTC MECHANICAL,8,8.0,,,MF
2022-04-16,7236,NJT PTC MECHANICAL,22,,,,SA
2022-04-16,7232,NJT PTC MECHANICAL,0,9.0,,,SA
2022-04-16,7624,NJT PTC MECHANICAL,0,9.0,,,SA
2022-04-16,7838,NJT PTC MECHANICAL,26,,,,SA
2022-04-17,7212,NJT PTC MECHANICAL,15,7058.0,Alstom,,SS
2022-04-17,2100,NJT PTC MECHANICAL,15,6055.0,Alstom,,SS
2022-04-18,1153,NJT PTC MECHANICAL,11,,,,MF
2022-04-18,3845,NJT PTC MECHANICAL,10,9.0,,,MF
2022-04-18,4613,NJT PTC MECHANICAL,26,3.0,,,MF
2022-04-19,1171,NJT PTC MECHANICAL,11,,,,MF
2022-04-19,4612,NJT PTC MECHANICAL,20,4218.0,Alstom,,MF
2022-04-19,5126,NJT PTC HUMAN ERROR,10,6.0,,,MF
2022-04-19,408,NJT PTC MECHANICAL,28,1355.0,Alstom,,MF
2022-04-19,208,NJT PTC MECHANICAL,9,3.0,,,MF
2022-04-20,1001,NJT PTC MECHANICAL,19,5.0,,,MF
2022-04-20,1630,NJT PTC MECHANICAL,25,4.0,,,MF
2022-04-20,1632,NJT PTC MECHANICAL,20,6.0,,,MF
2022-04-20,1625,NJT PTC MECHANICAL,15,4.0,,,MF
2022-04-20,1621,NJT PTC MECHANICAL,21,3.0,,,MF
2022-04-20,1623,NJT PTC MECHANICAL,23,4.0,,,MF
2022-04-20,62,NJT PTC MECHANICAL,10,5.0,,,MF
2022-04-20,1213,NJT PTC MECHANICAL,27,5.0,,,MF
2022-04-20,1617,NJT PTC MECHANICAL,22,6.0,,,MF
2022-04-21,429,NJT PTC MECHANICAL,13,5.0,,,MF
2022-04-21,409,NJT PTC MECHANICAL,12,3.0,,,MF
2022-04-22,432,NJT PTC MECHANICAL,8,4.0,,,MF
2022-04-22,6672,NJT PTC MECHANICAL,12,9.0,,,MF
2022-04-22,6670,NJT PTC MECHANICAL,0,9.0,,,MF
2022-04-22,881,NJT PTC MECHANICAL,13,5.0,,,MF
2022-04-22,1009,NJT PTC MECHANICAL,18,5.0,,,MF
2022-04-22,6651,NJT PTC MECHANICAL,20,9.0,,,MF
2022-04-22,6653,NJT PTC MECHANICAL,20,8.0,,,MF
2022-04-22,3271,NJT PTC INFRASTRUCTURE,23,8.0,,,MF
2022-04-22,3272,NJT PTC INFRASTRUCTURE,28,10.0,,,MF
2022-04-22,4375,NJT PTC INFRASTRUCTURE,18,8.0,,,MF
2022-04-22,6632,NJT PTC MECHANICAL,10,8.0,,,MF
2022-04-22,6226,NJT PTC MECHANICAL,11,8.0,,,MF
2022-04-22,1220,NJT PTC MECHANICAL,16,5.0,,,MF
2022-04-24,1835,NJT PTC MECHANICAL,14,6.0,,,SS
2022-04-24,7673,NJT PTC MECHANICAL,0,9.0,,,SS
2022-04-24,7256,NJT PTC MECHANICAL,0,,,,SS
2022-04-25,4392,NJT PTC HUMAN ERROR,24,5.0,,,MF
2022-04-25,3292,NJT PTC HUMAN ERROR,11,8.0,,,MF
2022-04-25,4375,NJT PTC MECHANICAL,12,8.0,,,MF
2022-04-25,4378,NJT PTC MECHANICAL,10,5.0,,,MF
2022-04-25,3228,NJT PTC MECHANICAL,13,8.0,,,MF
2022-04-26,6632,NJT PTC MECHANICAL,16,8.0,,,MF
2022-04-26,418,NJT PTC MECHANICAL,13,3.0,,,MF
2022-04-26,3876,NJT PTC MECHANICAL,9,9.0,,,MF
2022-04-26,1213,NJT PTC INFRASTRUCTURE,11,5.0,,,MF
2022-04-26,9666,NJT PTC INFRASTRUCTURE,15,,,,MF
2022-04-26,9671,NJT PTC INFRASTRUCTURE,25,,,,MF
2022-04-27,3505,NJT PTC MECHANICAL,8,8.0,,,MF
2022-04-27,3817,NJT PTC MECHANICAL,25,6.0,,,MF
2022-04-27,3255,NJT PTC MECHANICAL,11,10.0,,,MF
2022-04-28,6644,NJT PTC MECHANICAL,10,9.0,,,MF
2022-04-28,50,NJT PTC MECHANICAL,27,6706.0,Alstom,,MF
2022-04-29,3258,NJT PTC MECHANICAL,11,,,,MF
2022-04-30,4737,NJT PTC MECHANICAL,19,,,,SA
2022-04-30,6920,NJT PTC MECHANICAL,0,4664.0,Siemens,,SA
2022-04-30,6915,NJT PTC MECHANICAL,0,,,,SA
2022-05-01,6916,NJT PTC HUMAN ERROR,21,4502.0,Siemens,,SS
2022-05-04,3326,NJT PTC MECHANICAL,12,4511.0,Siemens,,MF
2022-05-04,3288,NJT PTC INFRASTRUCTURE,29,8.0,,,MF
2022-05-05,1169,NJT PTC MECHANICAL,32,6.0,,,MF
2022-05-05,852,NJT PTC MECHANICAL,23,5.0,,,MF
2022-05-06,1623,NJT PTC MECHANICAL,20,4.0,,,MF
2022-05-06,1621,NJT PTC MECHANICAL,12,3.0,,,MF
2022-05-06,1632,NJT PTC MECHANICAL,11,6.0,,,MF
2022-05-07,744,NJT PTC INFRASTRUCTURE,13,,,,SA
2022-05-07,741,NJT PTC INFRASTRUCTURE,15,,,,SA
2022-05-09,3843,NJT PTC MECHANICAL,11,8.0,,,MF
2022-05-09,6628,NJT PTC HUMAN ERROR,10,8.0,,,MF
2022-05-09,3712,NJT PTC MECHANICAL,0,10.0,,,MF
2022-05-09,3937,NJT PTC MECHANICAL,28,9.0,,,MF
2022-05-09,3866,NJT PTC MECHANICAL,29,8.0,,,MF
2022-05-10,3825,NJT PTC MECHANICAL,17,9.0,,,MF
2022-05-11,3510,NJT PTC MECHANICAL,11,8.0,,,MF
2022-05-11,3896,NJT PTC MECHANICAL,13,8.0,,,MF
2022-05-11,3260,NJT PTC MECHANICAL,11,8.0,,,MF
2022-05-11,3860,NJT PTC MECHANICAL,11,9.0,,,MF
2022-05-12,3887,NJT PTC MECHANICAL,18,9.0,,,MF
2022-05-13,5746,NJT PTC MECHANICAL,13,7.0,,,MF
2022-05-13,3326,NJT PTC HUMAN ERROR,14,4511.0,Siemens,,MF
2022-05-13,3823,NJT PTC MECHANICAL,9,9.0,,,MF
2022-05-13,6666,NJT PTC MECHANICAL,0,9.0,,,MF
2022-05-13,3718,NJT PTC MECHANICAL,12,9.0,,,MF
2022-05-13,267,NJT PTC MECHANICAL,17,3.0,,,MF
2022-05-13,3175,NJT PTC MECHANICAL,0,9.0,,,MF
2022-05-13,6667,NJT PTC MECHANICAL,0,8.0,,,MF
2022-05-13,3266,NJT PTC MECHANICAL,0,9.0,,,MF
2022-05-13,3709,NJT PTC MECHANICAL,12,9.0,,,MF
2022-05-15,1801,NJT PTC MECHANICAL,18,6.0,,,SS
2022-05-15,1877,NJT PTC MECHANICAL,12,6.0,,,SS
2022-05-16,6270,NJT PTC MECHANICAL,15,8.0,,,MF
2022-05-16,1801,NJT PTC MECHANICAL,14,,,,MF
2022-05-16,3712,NJT PTC MECHANICAL,0,10.0,,,MF
2022-05-16,3705,NJT PTC MECHANICAL,0,10.0,,,MF
2022-05-17,430,NJT PTC MECHANICAL,17,4.0,,,MF
2022-05-17,423,NJT PTC MECHANICAL,11,4.0,,,MF
2022-05-17,6658,NJT PTC MECHANICAL,8,8.0,,,MF
2022-05-18,3224,NJT PTC HUMAN ERROR,12,8.0,,,MF
2022-05-18,3326,NJT PTC HUMAN ERROR,10,4511.0,Siemens,,MF
2022-05-18,3217,NJT PTC HUMAN ERROR,9,6.0,,,MF
2022-05-18,3236,NJT PTC MECHANICAL,22,9.0,,,MF
2022-05-19,6343,NJT PTC MECHANICAL,14,8.0,,,MF
2022-05-19,408,NJT PTC MECHANICAL,14,1355.0,Alstom,,MF
2022-05-20,3828,NJT PTC MECHANICAL,0,8.0,,,MF
2022-05-22,1731,NJT PTC MECHANICAL,10,,,,SS
2022-05-23,6621,NJT PTC MECHANICAL,11,8.0,,,MF
2022-05-24,3800,NJT PTC HUMAN ERROR,11,4553.0,Siemens,,MF
2022-05-25,3154,NJT PTC MECHANICAL,9,,,,MF
2022-05-26,6226,NJT PTC MECHANICAL,0,8.0,,,MF
2022-05-26,6227,NJT PTC MECHANICAL,0,8.0,,,MF
2022-05-27,3126,NJT PTC MECHANICAL,10,4635.0,Siemens,,MF
2022-05-27,3326,NJT PTC MECHANICAL,13,4511.0,Siemens,,MF
2022-05-27,3924,NJT PTC MECHANICAL,9,6031.0,Alstom,,MF
2022-05-27,6214,NJT PTC MECHANICAL,9,8.0,,,MF
2022-05-27,6620,NJT PTC MECHANICAL,8,7042.0,Alstom,,MF
2022-05-27,415,NJT PTC MECHANICAL,11,3.0,,,MF
2022-05-27,3224,NJT PTC MECHANICAL,17,8.0,,,MF
2022-05-30,7272,NJT PTC MECHANICAL,46,,,,MF
2022-05-30,1880,NJT PTC HUMAN ERROR,17,,,,MF
2022-05-31,6650,NJT PTC MECHANICAL,11,8.0,,,MF
2022-05-31,1169,NJT PTC MECHANICAL,34,6.0,,,MF
2022-05-31,1647,NJT PTC MECHANICAL,19,,,,MF
2022-05-31,3228,NJT PTC MECHANICAL,0,8.0,,,MF
2022-05-31,3957,NJT PTC MECHANICAL,0,9.0,,,MF
2022-05-31,1183,NJT PTC MECHANICAL,12,5.0,,,MF
2022-06-01,1107,NJT PTC MECHANICAL,19,4.0,,,MF
2022-06-01,5420,NJT PTC HUMAN ERROR,0,7059.0,Alstom,,MF
2022-06-01,3235,NJT PTC HUMAN ERROR,8,8.0,,,MF
2022-06-02,6324,NJT PTC MECHANICAL,0,6.0,,,MF
2022-06-02,3932,NJT PTC MECHANICAL,15,8.0,,,MF
2022-06-02,5154,NJT PTC MECHANICAL,14,6.0,,,MF
2022-06-02,3272,NJT PTC MECHANICAL,11,10.0,,,MF
2022-06-02,3504,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-02,3830,NJT PTC MECHANICAL,0,6056.0,Alstom,,MF
2022-06-02,3880,NJT PTC MECHANICAL,9,9.0,,,MF
2022-06-03,1647,NJT PTC MECHANICAL,12,,,,MF
2022-06-05,1839,NJT PTC MECHANICAL,40,,,,SS
2022-06-06,3236,NJT PTC MECHANICAL,9,9.0,,,MF
2022-06-06,402,NJT PTC MECHANICAL,12,1343.0,Alstom,,MF
2022-06-06,1173,NJT PTC MECHANICAL,20,6.0,,,MF
2022-06-06,3231,NJT PTC MECHANICAL,13,9.0,,,MF
2022-06-07,3814,NJT PTC MECHANICAL,9,4616.0,Alstom,,MF
2022-06-07,3706,NJT PTC MECHANICAL,8,1393.0,Alstom,,MF
2022-06-07,3248,NJT PTC MECHANICAL,15,9.0,,,MF
2022-06-07,3289,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-07,3511,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-07,3512,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-07,3247,NJT PTC INFRASTRUCTURE,14,9.0,,,MF
2022-06-08,6664,NJT PTC MECHANICAL,8,,,,MF
2022-06-08,430,NJT PTC MECHANICAL,18,4.0,,,MF
2022-06-08,6662,NJT PTC MECHANICAL,0,6.0,,,MF
2022-06-08,435,NJT PTC MECHANICAL,18,4.0,,,MF
2022-06-08,50,NJT PTC MECHANICAL,20,6706.0,Alstom,,MF
2022-06-08,6270,NJT PTC MECHANICAL,15,8.0,,,MF
2022-06-08,3126,NJT PTC MECHANICAL,0,4635.0,Siemens,,MF
2022-06-08,3961,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-08,3830,NJT PTC MECHANICAL,19,6056.0,Alstom,,MF
2022-06-09,435,NJT PTC MECHANICAL,17,4.0,,,MF
2022-06-09,54,NJT PTC MECHANICAL,20,6052.0,Alstom,,MF
2022-06-09,3244,NJT PTC INFRASTRUCTURE,32,10.0,,,MF
2022-06-10,1629,NJT PTC MECHANICAL,25,4.0,,,MF
2022-06-11,7240,NJT PTC MECHANICAL,43,,,,SA
2022-06-11,7257,NJT PTC MECHANICAL,31,,,,SA
2022-06-12,724,NJT PTC MECHANICAL,9,3.0,,,SS
2022-06-14,3175,NJT PTC MECHANICAL,0,9.0,,,MF
2022-06-14,3864,NJT PTC MECHANICAL,0,9.0,,,MF
2022-06-15,6656,NJT PTC MECHANICAL,0,9.0,,,MF
2022-06-15,3275,NJT PTC MECHANICAL,24,,,,MF
2022-06-15,657,NJT PTC MECHANICAL,18,3.0,,,MF
2022-06-15,4375,NJT PTC MECHANICAL,18,8.0,,,MF
2022-06-15,3515,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-15,6677,NJT PTC MECHANICAL,0,9.0,,,MF
2022-06-15,3276,NJT PTC MECHANICAL,12,,,,MF
2022-06-15,3516,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-15,275,NJT PTC MECHANICAL,9,8.0,,,MF
2022-06-16,422,NJT PTC MECHANICAL,0,4.0,,,MF
2022-06-16,434,NJT PTC MECHANICAL,0,4.0,,,MF
2022-06-16,435,NJT PTC MECHANICAL,0,4.0,,,MF
2022-06-16,3872,NJT PTC MECHANICAL,10,,,,MF
2022-06-16,3947,NJT PTC MECHANICAL,11,,,,MF
2022-06-16,1623,NJT PTC MECHANICAL,16,4.0,,,MF
2022-06-17,1117,NJT PTC MECHANICAL,12,,,,MF
2022-06-17,3722,NJT PTC MECHANICAL,41,8.0,,,MF
2022-06-17,3837,NJT PTC MECHANICAL,8,8.0,,,MF
2022-06-17,6328,NJT PTC MECHANICAL,26,9.0,,,MF
2022-06-17,6222,NJT PTC MECHANICAL,18,9.0,,,MF
2022-06-18,7864,NJT PTC MECHANICAL,15,,,,SA
2022-06-18,6919,NJT PTC MECHANICAL,0,,,,SA
2022-06-21,6624,NJT PTC MECHANICAL,23,,,,MF
2022-06-21,3165,NJT PTC MECHANICAL,12,10.0,,,MF
2022-06-21,607,NJT PTC MECHANICAL,16,,,,MF
2022-06-21,3733,NJT PTC MECHANICAL,0,,,,MF
2022-06-21,3861,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-22,3265,NJT PTC MECHANICAL,14,,,,MF
2022-06-22,3270,NJT PTC MECHANICAL,14,8.0,,,MF
2022-06-22,6624,NJT PTC MECHANICAL,11,,,,MF
2022-06-22,3511,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-22,3512,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-22,6320,NJT PTC MECHANICAL,24,9.0,,,MF
2022-06-23,3506,NJT PTC MECHANICAL,9,8.0,,,MF
2022-06-23,6616,NJT PTC MECHANICAL,9,7000.0,Alstom,,MF
2022-06-24,3126,NJT PTC MECHANICAL,9,4635.0,Siemens,,MF
2022-06-24,3222,NJT PTC MECHANICAL,8,4627.0,Alstom,,MF
2022-06-24,3224,NJT PTC MECHANICAL,10,8.0,,,MF
2022-06-24,3504,NJT PTC MECHANICAL,8,8.0,,,MF
2022-06-24,3710,NJT PTC MECHANICAL,7,12.0,,,MF
2022-06-24,3712,NJT PTC MECHANICAL,7,10.0,,,MF
2022-06-24,3924,NJT PTC MECHANICAL,9,6031.0,Alstom,,MF
2022-06-24,3926,NJT PTC MECHANICAL,7,4660.0,Siemens,,MF
2022-06-24,6210,NJT PTC MECHANICAL,7,9.0,,,MF
2022-06-24,6214,NJT PTC MECHANICAL,7,8.0,,,MF
2022-06-24,6318,NJT PTC MECHANICAL,10,9.0,,,MF
2022-06-24,6616,NJT PTC MECHANICAL,8,7000.0,Alstom,,MF
2022-06-24,6620,NJT PTC MECHANICAL,7,7042.0,Alstom,,MF
2022-06-24,881,NJT PTC MECHANICAL,14,5.0,,,MF
2022-06-24,607,NJT PTC MECHANICAL,10,,,,MF
2022-06-24,3124,NJT PTC MECHANICAL,10,1478.0,Alstom,,MF
2022-06-24,6410,NJT PTC MECHANICAL,7,8.0,,,MF
2022-06-25,2115,NJT PTC MECHANICAL,29,,,,SA
2022-06-25,2118,NJT PTC MECHANICAL,7,,,,SA
2022-06-26,4744,NJT PTC HUMAN ERROR,43,5.0,,,SS
2022-06-26,4732,NJT PTC HUMAN ERROR,16,5.0,,,SS
2022-06-26,7232,NJT PTC HUMAN ERROR,17,,,,SS
2022-06-26,4737,NJT PTC HUMAN ERROR,38,5.0,,,SS
2022-06-27,3244,NJT PTC MECHANICAL,15,10.0,,,MF
2022-06-27,6602,NJT PTC MECHANICAL,30,4502.0,Siemens,,MF
2022-06-27,6668,NJT PTC MECHANICAL,13,8.0,,,MF
2022-06-27,275,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-27,246,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-27,6230,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-27,3815,NJT PTC MECHANICAL,15,8.0,,,MF
2022-06-27,3883,NJT PTC MECHANICAL,9,10.0,,,MF
2022-06-27,6245,NJT PTC MECHANICAL,0,8.0,,,MF
2022-06-27,3272,NJT PTC MECHANICAL,22,10.0,,,MF
2022-06-27,1177,NJT PTC MECHANICAL,9,6.0,,,MF
2022-06-27,3934,NJT PTC MECHANICAL,11,7015.0,Alstom,,MF
2022-06-27,1625,NJT PTC MECHANICAL,19,4.0,,,MF
2022-06-27,1623,NJT PTC MECHANICAL,51,4.0,,,MF
2022-06-28,416,NJT PTC MECHANICAL,14,1319.0,Alstom,,MF
2022-06-28,3272,NJT PTC MECHANICAL,35,10.0,,,MF
2022-06-28,3265,NJT PTC MECHANICAL,10,,,,MF
2022-06-28,3969,NJT PTC MECHANICAL,9,9.0,,,MF
2022-06-28,3953,NJT PTC MECHANICAL,0,9.0,,,MF
2022-06-28,1643,NJT PTC MECHANICAL,11,5.0,,,MF
2022-06-28,4398,NJT PTC MECHANICAL,10,5.0,,,MF
2022-06-29,3267,NJT PTC MECHANICAL,8,9.0,,,MF
2022-06-29,4623,NJT PTC MECHANICAL,22,3.0,,,MF
2022-06-29,3272,NJT PTC MECHANICAL,72,10.0,,,MF
2022-06-30,6643,NJT PTC MECHANICAL,8,8.0,,,MF
2022-06-30,872,NJT PTC MECHANICAL,29,5.0,,,MF
2022-06-30,6616,NJT PTC MECHANICAL,0,7000.0,Alstom,,MF
2022-06-30,6663,NJT PTC MECHANICAL,10,8.0,,,MF
2022-06-30,6363,NJT PTC MECHANICAL,0,,,,MF
2022-06-30,414,NJT PTC MECHANICAL,24,1314.0,Alstom,,MF
2022-06-30,880,NJT PTC MECHANICAL,18,,,,MF
2022-06-30,6664,NJT PTC MECHANICAL,23,,,,MF
2022-07-01,6679,NJT PTC MECHANICAL,41,9.0,,,MF
2022-07-01,3924,NJT PTC MECHANICAL,12,6031.0,Alstom,,MF
2022-07-01,3224,NJT PTC MECHANICAL,12,8.0,,,MF
2022-07-01,6318,NJT PTC MECHANICAL,8,9.0,,,MF
2022-07-01,3267,NJT PTC MECHANICAL,32,9.0,,,MF
2022-07-01,6210,NJT PTC MECHANICAL,8,9.0,,,MF
2022-07-01,6410,NJT PTC MECHANICAL,10,8.0,,,MF
2022-07-01,3126,NJT PTC MECHANICAL,10,4635.0,Siemens,,MF
2022-07-01,3222,NJT PTC MECHANICAL,8,4627.0,Alstom,,MF
2022-07-01,3710,NJT PTC MECHANICAL,9,12.0,,,MF
2022-07-01,6616,NJT PTC MECHANICAL,10,7000.0,Alstom,,MF
2022-07-04,728,NJT PTC MECHANICAL,18,,,,MF
2022-07-04,7281,NJT PTC MECHANICAL,12,,,,MF
2022-07-05,3292,NJT PTC MECHANICAL,22,8.0,,,MF
2022-07-05,424,NJT PTC MECHANICAL,7,3.0,,,MF
2022-07-06,682,NJT PTC MECHANICAL,40,8.0,,,MF
2022-07-06,3124,NJT PTC MECHANICAL,0,1478.0,Alstom,,MF
2022-07-06,3209,NJT PTC MECHANICAL,29,8.0,,,MF
2022-07-07,3218,NJT PTC MECHANICAL,15,4610.0,Alstom,,MF
2022-07-07,3708,NJT PTC MECHANICAL,9,9.0,,,MF
2022-07-07,3818,NJT PTC MECHANICAL,9,4636.0,Siemens,,MF
2022-07-07,3918,NJT PTC MECHANICAL,20,7060.0,Alstom,,MF
2022-07-07,6206,NJT PTC MECHANICAL,11,4652.0,Siemens,,MF
2022-07-07,3124,NJT PTC MECHANICAL,13,1478.0,Alstom,,MF
2022-07-07,3320,NJT PTC MECHANICAL,8,4511.0,Siemens,,MF
2022-07-07,3920,NJT PTC MECHANICAL,7,4601.0,Alstom,,MF
2022-07-07,6410,NJT PTC MECHANICAL,11,8.0,,,MF
2022-07-07,6614,NJT PTC MECHANICAL,11,4620.0,Alstom,,MF
2022-07-07,6616,NJT PTC MECHANICAL,9,7000.0,Alstom,,MF
2022-07-07,6644,NJT PTC MECHANICAL,12,9.0,,,MF
2022-07-07,6279,NJT PTC MECHANICAL,8,8.0,,,MF
2022-07-07,3222,NJT PTC MECHANICAL,29,4627.0,Alstom,,MF
2022-07-07,3716,NJT PTC MECHANICAL,21,,,,MF
2022-07-07,3718,NJT PTC MECHANICAL,17,9.0,,,MF
2022-07-07,3312,NJT PTC MECHANICAL,24,4505.0,Siemens,,MF
2022-07-07,3709,NJT PTC MECHANICAL,7,9.0,,,MF
2022-07-07,3221,NJT PTC MECHANICAL,19,8.0,,,MF
2022-07-07,3821,NJT PTC MECHANICAL,13,8.0,,,MF
2022-07-07,3831,NJT PTC MECHANICAL,8,9.0,,,MF
2022-07-07,6607,NJT PTC MECHANICAL,24,8.0,,,MF
2022-07-07,3504,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-07,1247,NJT PTC MECHANICAL,10,5.0,,,MF
2022-07-07,424,NJT PTC MECHANICAL,13,3.0,,,MF
2022-07-07,6320,NJT PTC MECHANICAL,28,9.0,,,MF
2022-07-07,416,NJT PTC MECHANICAL,10,1319.0,Alstom,,MF
2022-07-07,808,NJT PTC MECHANICAL,16,6020.0,Alstom,,MF
2022-07-07,3210,NJT PTC MECHANICAL,20,4655.0,Siemens,,MF
2022-07-07,3704,NJT PTC MECHANICAL,21,8.0,,,MF
2022-07-07,3706,NJT PTC MECHANICAL,16,1393.0,Alstom,,MF
2022-07-07,3814,NJT PTC MECHANICAL,16,4616.0,Alstom,,MF
2022-07-07,3914,NJT PTC MECHANICAL,20,6077.0,Alstom,,MF
2022-07-07,6314,NJT PTC MECHANICAL,10,8.0,,,MF
2022-07-07,6610,NJT PTC MECHANICAL,15,4631.0,Siemens,,MF
2022-07-07,6612,NJT PTC MECHANICAL,13,4535.0,Siemens,,MF
2022-07-07,3898,NJT PTC MECHANICAL,0,,,,MF
2022-07-08,4343,NJT PTC MECHANICAL,20,5.0,,,MF
2022-07-08,608,NJT PTC MECHANICAL,9,3.0,,,MF
2022-07-08,3243,NJT PTC MECHANICAL,26,8.0,,,MF
2022-07-08,5902,NJT PTC MECHANICAL,0,7.0,,,MF
2022-07-11,440,NJT PTC INFRASTRUCTURE,24,3.0,,,MF
2022-07-11,6656,NJT PTC MECHANICAL,9,9.0,,,MF
2022-07-11,3855,NJT PTC MECHANICAL,18,8.0,,,MF
2022-07-11,1215,NJT PTC MECHANICAL,14,5.0,,,MF
2022-07-11,3514,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-12,3267,NJT PTC MECHANICAL,12,9.0,,,MF
2022-07-12,52,NJT PTC MECHANICAL,24,6703.0,Alstom,,MF
2022-07-12,3511,NJT PTC MECHANICAL,21,8.0,,,MF
2022-07-12,3326,NJT PTC MECHANICAL,0,4511.0,Siemens,,MF
2022-07-12,3512,NJT PTC MECHANICAL,11,8.0,,,MF
2022-07-12,1208,NJT PTC MECHANICAL,0,,,,MF
2022-07-13,6668,NJT PTC MECHANICAL,15,8.0,,,MF
2022-07-13,1129,NJT PTC MECHANICAL,10,6.0,,,MF
2022-07-14,5401,NJT PTC MECHANICAL,9,6.0,,,MF
2022-07-15,6640,NJT PTC MECHANICAL,24,8.0,,,MF
2022-07-15,6628,NJT PTC HUMAN ERROR,39,8.0,,,MF
2022-07-15,6613,NJT PTC HUMAN ERROR,15,8.0,,,MF
2022-07-15,6233,NJT PTC MECHANICAL,8,6.0,,,MF
2022-07-15,267,NJT PTC MECHANICAL,8,3.0,,,MF
2022-07-17,733,NJT PTC MECHANICAL,19,3.0,,,SS
2022-07-17,7881,NJT PTC MECHANICAL,0,9.0,,,SS
2022-07-18,1319,NJT PTC MECHANICAL,30,5.0,,,MF
2022-07-18,1625,NJT PTC MECHANICAL,16,4.0,,,MF
2022-07-18,1653,NJT PTC MECHANICAL,0,4.0,,,MF
2022-07-18,1627,NJT PTC MECHANICAL,0,4.0,,,MF
2022-07-18,3716,NJT PTC MECHANICAL,11,,,,MF
2022-07-18,6606,NJT PTC MECHANICAL,16,4664.0,Siemens,,MF
2022-07-18,1167,NJT PTC MECHANICAL,16,5.0,,,MF
2022-07-18,1221,NJT PTC MECHANICAL,14,5.0,,,MF
2022-07-18,1623,NJT PTC MECHANICAL,17,4.0,,,MF
2022-07-19,6627,NJT PTC MECHANICAL,9,9.0,,,MF
2022-07-19,6654,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-19,6658,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-19,3265,NJT PTC MECHANICAL,15,,,,MF
2022-07-19,6655,NJT PTC MECHANICAL,10,9.0,,,MF
2022-07-19,6656,NJT PTC MECHANICAL,16,9.0,,,MF
2022-07-19,3267,NJT PTC MECHANICAL,8,9.0,,,MF
2022-07-19,3511,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-19,3949,NJT PTC MECHANICAL,0,9.0,,,MF
2022-07-19,6355,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-19,1103,NJT PTC MECHANICAL,23,6.0,,,MF
2022-07-19,3512,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-19,3270,NJT PTC MECHANICAL,12,8.0,,,MF
2022-07-20,337,NJT PTC MECHANICAL,0,3.0,,,MF
2022-07-20,422,NJT PTC MECHANICAL,10,4.0,,,MF
2022-07-20,334,NJT PTC MECHANICAL,0,3.0,,,MF
2022-07-22,3278,NJT PTC MECHANICAL,20,9.0,,,MF
2022-07-23,7240,NJT PTC MECHANICAL,23,,,,SA
2022-07-23,4741,NJT PTC MECHANICAL,8,,,,SA
2022-07-23,7257,NJT PTC MECHANICAL,12,,,,SA
2022-07-23,7241,NJT PTC MECHANICAL,13,,,,SA
2022-07-24,740,NJT PTC MECHANICAL,46,3.0,,,SS
2022-07-24,742,NJT PTC MECHANICAL,0,3.0,,,SS
2022-07-24,741,NJT PTC MECHANICAL,0,3.0,,,SS
2022-07-25,6640,NJT PTC MECHANICAL,16,8.0,,,MF
2022-07-25,6628,NJT PTC MECHANICAL,15,8.0,,,MF
2022-07-25,3223,NJT PTC MECHANICAL,12,9.0,,,MF
2022-07-25,422,NJT PTC MECHANICAL,9,4.0,,,MF
2022-07-25,3954,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-26,6410,NJT PTC MECHANICAL,17,8.0,,,MF
2022-07-26,3289,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-26,3218,NJT PTC MECHANICAL,0,4610.0,Alstom,,MF
2022-07-26,3516,NJT PTC MECHANICAL,0,8.0,,,MF
2022-07-26,1118,NJT PTC MECHANICAL,11,5.0,,,MF
2022-07-26,1272,NJT PTC MECHANICAL,9,5.0,,,MF
